State,State Code,Year,Year Code,Gender,Gender Code,Deaths,Population,Crude Rate,% of Total Deaths
Wisconsin,55,1997,1997,Female,F,102,2676459,3.8,0.00%
Wisconsin,55,1997,1997,Male,M,474,2596512,18.3,0.10%
Wisconsin,55,1998,1998,Female,F,118,2690449,4.4,0.00%
Wisconsin,55,1998,1998,Male,M,476,2613137,18.2,0.10%
Wyoming,56,1979,1979,Female,F,19,221326,8.6,0.00%
Wyoming,56,1979,1979,Male,M,67,231961,28.9,0.00%
Wyoming,56,1980,1980,Female,F,17,229835,7.4,0.00%
Wyoming,56,1980,1980,Male,M,58,241318,24,0.00%
Wyoming,56,1981,1981,Female,F,14,241136,5.8,0.00%
Wyoming,56,1981,1981,Male,M,70,251617,27.8,0.00%
Wyoming,56,1982,1982,Female,F,13,249041,5.2,0.00%
Wyoming,56,1982,1982,Male,M,83,258229,32.1,0.00%
Wyoming,56,1983,1983,Female,F,25,250825,10,0.00%
Wyoming,56,1983,1983,Male,M,80,259225,30.9,0.00%
Wyoming,56,1984,1984,Female,F,20,248795,8,0.00%
Wyoming,56,1984,1984,Male,M,80,255528,31.3,0.00%
Wyoming,56,1985,1985,Female,F,11,246760,4.5,0.00%
Wyoming,56,1985,1985,Male,M,104,252338,41.2,0.00%
Wyoming,56,1986,1986,Female,F,13,245099,5.3,0.00%
Wyoming,56,1986,1986,Male,M,84,249594,33.7,0.00%
Wyoming,56,1987,1987,Female,F,14,236285,5.9,0.00%
Wyoming,56,1987,1987,Male,M,64,239465,26.7,0.00%
Wyoming,56,1988,1988,Female,F,9,231023,3.9,0.00%
Wyoming,56,1988,1988,Male,M,72,233314,30.9,0.00%
Wyoming,56,1989,1989,Female,F,19,228320,8.3,0.00%
Wyoming,56,1989,1989,Male,M,63,229576,27.4,0.00%
Wyoming,56,1990,1990,Female,F,17,226549,7.5,0.00%
Wyoming,56,1990,1990,Male,M,64,226992,28.2,0.00%
Wyoming,56,1991,1991,Female,F,13,229163,5.7,0.00%
Wyoming,56,1991,1991,Male,M,74,230167,32.2,0.00%
Wyoming,56,1992,1992,Male,M,75,233973,32.1,0.00%
Wyoming,56,1993,1993,Female,F,17,235637,7.2,0.00%
Wyoming,56,1993,1993,Male,M,88,237591,37,0.00%
Wyoming,56,1994,1994,Female,F,21,239083,8.8,0.00%
Wyoming,56,1994,1994,Male,M,86,241290,35.6,0.00%
Wyoming,56,1995,1995,Male,M,74,243692,30.4,0.00%
Wyoming,56,1996,1996,Female,F,14,242991,5.8,0.00%
Wyoming,56,1996,1996,Male,M,74,245177,30.2,0.00%
Wyoming,56,1997,1997,Female,F,13,243659,5.3,0.00%
Wyoming,56,1997,1997,Male,M,82,245959,33.3,0.00%
Wyoming,56,1998,1998,Female,F,16,243764,6.6,0.00%
Wyoming,56,1998,1998,Male,M,71,247180,28.7,0.00%
Alabama,1,1999,1999,Female,F,96,2293259,4.2,0.00%
Alabama,1,1999,1999,Male,M,459,2136882,21.5,0.10%
Alabama,1,2000,2000,Female,F,112,2300596,4.9,0.00%
Alabama,1,2000,2000,Male,M,471,2146504,21.9,0.10%
Alabama,1,2001,2001,Female,F,97,2309496,4.2,0.00%
Alabama,1,2001,2001,Male,M,415,2158138,19.2,0.10%
Alabama,1,2002,2002,Female,F,99,2314370,4.3,0.00%
Alabama,1,2002,2002,Male,M,415,2165719,19.2,0.10%
Alabama,1,2003,2003,Female,F,96,2324069,4.1,0.00%
Alabama,1,2003,2003,Male,M,425,2179422,19.5,0.10%
Alabama,1,2004,2004,Female,F,97,2337857,4.1,0.00%
Alabama,1,2004,2004,Male,M,444,2192872,20.2,0.10%
Alabama,1,2005,2005,Female,F,96,2356423,4.1,0.00%
Alabama,1,2005,2005,Male,M,439,2213382,19.8,0.10%
Alabama,1,2006,2006,Female,F,96,2385480,4,0.00%
Alabama,1,2006,2006,Male,M,484,2243501,21.6,0.10%
Alabama,1,2007,2007,Female,F,122,2407275,5.1,0.00%
Alabama,1,2007,2007,Male,M,470,2265565,20.7,0.10%
Alabama,1,2008,2008,Female,F,121,2430257,5,0.00%
Alabama,1,2008,2008,Male,M,483,2287949,21.1,0.10%
Alabama,1,2009,2009,Female,F,130,2448159,5.3,0.00%
Alabama,1,2009,2009,Male,M,543,2309779,23.5,0.10%
Alabama,1,2010,2010,Female,F,141,2459548,5.7,0.00%
Alabama,1,2010,2010,Male,M,538,2320188,23.2,0.10%
Alabama,1,2011,2011,Female,F,124,2470995,5,0.00%
Alabama,1,2011,2011,Male,M,530,2328923,22.8,0.10%
Alabama,1,2012,2012,Female,F,138,2479614,5.6,0.00%
Alabama,1,2012,2012,Male,M,586,2336346,25.1,0.10%
Alabama,1,2013,2013,Female,F,153,2487129,6.2,0.00%
Alabama,1,2013,2013,Male,M,568,2342350,24.2,0.10%
Alabama,1,2014,2014,Female,F,146,2495181,5.9,0.00%
Alabama,1,2014,2014,Male,M,569,2348033,24.2,0.10%
Alabama,1,2015,2015,Female,F,160,2501401,6.4,0.00%
Alabama,1,2015,2015,Male,M,590,2352474,25.1,0.10%
Alabama,1,2016,2016,Female,F,164,2507714,6.5,0.00%
Alabama,1,2016,2016,Male,M,624,2355586,26.5,0.10%
Alaska,2,1999,1999,Female,F,22,301266,7.3,0.00%
Alaska,2,1999,1999,Male,M,74,323513,22.9,0.00%
Alaska,2,2000,2000,Female,F,25,302820,8.3,0.00%
Alaska,2,2000,2000,Male,M,112,324112,34.6,0.00%
Alaska,2,2001,2001,Female,F,20,305579,6.5,0.00%
Alaska,2,2001,2001,Male,M,82,328135,25,0.00%
Alaska,2,2002,2002,Female,F,35,309633,11.3,0.00%
Alaska,2,2002,2002,Male,M,97,332704,29.2,0.00%
Alaska,2,2003,2003,Female,F,25,313034,8,0.00%
Alaska,2,2003,2003,Male,M,99,335380,29.5,0.00%
Alaska,2,2004,2004,Female,F,37,317807,11.6,0.00%
Alaska,2,2004,2004,Male,M,118,341479,34.6,0.00%
Alaska,2,2005,2005,Female,F,27,320920,8.4,0.00%
Alaska,2,2005,2005,Male,M,104,346026,30.1,0.00%
Alaska,2,2006,2006,Female,F,31,325121,9.5,0.00%
Alaska,2,2006,2006,Male,M,104,350181,29.7,0.00%
Alaska,2,2007,2007,Female,F,26,327138,7.9,0.00%
Alaska,2,2007,2007,Male,M,123,353162,34.8,0.00%
Alaska,2,2008,2008,Female,F,34,329412,10.3,0.00%
Alaska,2,2008,2008,Male,M,135,358043,37.7,0.00%
Alaska,2,2009,2009,Female,F,32,337002,9.5,0.00%
Alaska,2,2009,2009,Male,M,111,361893,30.7,0.00%
Alaska,2,2010,2010,Female,F,34,340603,10,0.00%
Alaska,2,2010,2010,Male,M,130,369628,35.2,0.00%
Alaska,2,2011,2011,Female,F,29,346794,8.4,0.00%
Alaska,2,2011,2011,Male,M,114,375919,30.3,0.00%
Alaska,2,2012,2012,Female,F,28,350211,8,0.00%
Alaska,2,2012,2012,Male,M,140,380878,36.8,0.00%
Alaska,2,2013,2013,Female,F,34,351622,9.7,0.00%
Alaska,2,2013,2013,Male,M,137,385257,35.6,0.00%
Alaska,2,2014,2014,Female,F,29,351169,8.3,0.00%
Alaska,2,2014,2014,Male,M,138,385536,35.8,0.00%
Alaska,2,2015,2015,Female,F,47,351592,13.4,0.00%
Alaska,2,2015,2015,Male,M,154,386117,39.9,0.00%
Alaska,2,2016,2016,Female,F,46,353762,13,0.00%
Alaska,2,2016,2016,Male,M,147,388132,37.9,0.00%
Arizona,4,1999,1999,Female,F,163,2518299,6.5,0.00%
Arizona,4,1999,1999,Male,M,603,2505524,24.1,0.10%
Arizona,4,2000,2000,Female,F,156,2569575,6.1,0.00%
Arizona,4,2000,2000,Male,M,628,2561057,24.5,0.10%
Arizona,4,2001,2001,Female,F,145,2641676,5.5,0.00%
Arizona,4,2001,2001,Male,M,622,2631801,23.6,0.10%
Arizona,4,2002,2002,Female,F,171,2704217,6.3,0.00%
Arizona,4,2002,2002,Male,M,715,2692038,26.6,0.10%
Arizona,4,2003,2003,Female,F,172,2764077,6.2,0.00%
Arizona,4,2003,2003,Male,M,668,2746287,24.3,0.10%
Arizona,4,2004,2004,Female,F,186,2835606,6.6,0.00%
Arizona,4,2004,2004,Male,M,694,2816798,24.6,0.10%
Arizona,4,2005,2005,Female,F,200,2930811,6.8,0.00%
Arizona,4,2005,2005,Male,M,745,2908266,25.6,0.10%
Arizona,4,2006,2006,Female,F,213,3026134,7,0.00%
Arizona,4,2006,2006,Male,M,766,3003007,25.5,0.10%
Arizona,4,2007,2007,Female,F,218,3096998,7,0.00%
Arizona,4,2007,2007,Male,M,798,3070683,26,0.10%
Arizona,4,2008,2008,Female,F,232,3155278,7.4,0.00%
Arizona,4,2008,2008,Male,M,740,3125084,23.7,0.10%
Arizona,4,2009,2009,Female,F,266,3189908,8.3,0.00%
Arizona,4,2009,2009,Male,M,794,3153246,25.2,0.10%
Arizona,4,2010,2010,Female,F,225,3216194,7,0.00%
Arizona,4,2010,2010,Male,M,868,3175823,27.3,0.10%
Arizona,4,2011,2011,Female,F,266,3251455,8.2,0.00%
Arizona,4,2011,2011,Male,M,894,3215708,27.8,0.10%
Arizona,4,2012,2012,Female,F,265,3292904,8,0.00%
Arizona,4,2012,2012,Male,M,891,3256730,27.4,0.10%
Arizona,4,2013,2013,Female,F,268,3332399,8,0.00%
Arizona,4,2013,2013,Male,M,895,3292218,27.2,0.10%
Arizona,4,2014,2014,Female,F,299,3380147,8.8,0.00%
Arizona,4,2014,2014,Male,M,945,3339846,28.3,0.10%
Arizona,4,2015,2015,Female,F,309,3430082,9,0.00%
Arizona,4,2015,2015,Male,M,967,3387483,28.5,0.10%
Arizona,4,2016,2016,Female,F,286,3488176,8.2,0.00%
Arizona,4,2016,2016,Male,M,985,3442895,28.6,0.20%
Arkansas,5,1999,1999,Female,F,59,1359445,4.3,0.00%
Arkansas,5,1999,1999,Male,M,277,1292415,21.4,0.00%
Arkansas,5,2000,2000,Female,F,69,1368707,5,0.00%
Arkansas,5,2000,2000,Male,M,280,1304693,21.5,0.00%
Arkansas,5,2001,2001,Female,F,68,1376845,4.9,0.00%
Arkansas,5,2001,2001,Male,M,314,1314726,23.9,0.00%
Arkansas,5,2002,2002,Female,F,66,1383239,4.8,0.00%
Arkansas,5,2002,2002,Male,M,311,1322688,23.5,0.00%
Arkansas,5,2003,2003,Female,F,72,1391523,5.2,0.00%
Arkansas,5,2003,2003,Male,M,302,1333293,22.7,0.00%
Arkansas,5,2004,2004,Female,F,70,1403048,5,0.00%
Arkansas,5,2004,2004,Male,M,291,1346638,21.6,0.00%
Arkansas,5,2005,2005,Female,F,86,1418295,6.1,0.00%
Arkansas,5,2005,2005,Male,M,314,1362802,23,0.00%
Arkansas,5,2006,2006,Female,F,63,1438428,4.4,0.00%
Arkansas,5,2006,2006,Male,M,313,1383333,22.6,0.00%
Arkansas,5,2007,2007,Female,F,80,1451358,5.5,0.00%
Arkansas,5,2007,2007,Male,M,322,1397292,23,0.00%
Arkansas,5,2008,2008,Female,F,118,1464220,8.1,0.00%
Arkansas,5,2008,2008,Male,M,329,1410334,23.3,0.10%
Arkansas,5,2009,2009,Female,F,85,1475013,5.8,0.00%
Arkansas,5,2009,2009,Male,M,337,1421830,23.7,0.10%
Arkansas,5,2010,2010,Female,F,87,1484281,5.9,0.00%
Arkansas,5,2010,2010,Male,M,360,1431637,25.1,0.10%
Arkansas,5,2011,2011,Female,F,92,1495629,6.2,0.00%
Arkansas,5,2011,2011,Male,M,370,1443864,25.6,0.10%
Arkansas,5,2012,2012,Female,F,99,1501133,6.6,0.00%
Arkansas,5,2012,2012,Male,M,386,1449552,26.6,0.10%
Arkansas,5,2013,2013,Female,F,95,1505511,6.3,0.00%
Arkansas,5,2013,2013,Male,M,421,1453152,29,0.10%
Arkansas,5,2014,2014,Female,F,109,1509758,7.2,0.00%
Arkansas,5,2014,2014,Male,M,406,1457154,27.9,0.10%
Arkansas,5,2015,2015,Female,F,128,1515009,8.4,0.00%
Arkansas,5,2015,2015,Male,M,449,1462844,30.7,0.10%
Arkansas,5,2016,2016,Female,F,141,1520375,9.3,0.00%
Arkansas,5,2016,2016,Male,M,414,1467873,28.2,0.10%
California,6,1999,1999,Female,F,652,16800161,3.9,0.10%
California,6,1999,1999,Male,M,2425,16699043,14.5,0.40%
California,6,2000,2000,Female,F,618,16996756,3.6,0.10%
California,6,2000,2000,Male,M,2351,16874892,13.9,0.40%
California,6,2001,2001,Female,F,504,17294223,2.9,0.10%
California,6,2001,2001,Male,M,2327,17185235,13.5,0.40%
California,6,2002,2002,Female,F,711,17498462,4.1,0.10%
California,6,2002,2002,Male,M,2517,17373381,14.5,0.40%
California,6,2003,2003,Female,F,735,17709509,4.2,0.10%
California,6,2003,2003,Male,M,2662,17543650,15.2,0.40%
California,6,2004,2004,Female,F,822,17871415,4.6,0.10%
California,6,2004,2004,Male,M,2546,17703161,14.4,0.40%
California,6,2005,2005,Female,F,738,17996230,4.1,0.10%
California,6,2005,2005,Male,M,2468,17831713,13.8,0.40%
California,6,2006,2006,Female,F,756,18097471,4.2,0.10%
California,6,2006,2006,Male,M,2578,17923731,14.4,0.40%
California,6,2007,2007,Female,F,832,18214926,4.6,0.10%
California,6,2007,2007,Male,M,2770,18035385,15.4,0.40%
California,6,2008,2008,Female,F,880,18396972,4.8,0.10%
California,6,2008,2008,Male,M,2895,18207365,15.9,0.40%
California,6,2009,2009,Female,F,914,18583075,4.9,0.10%
California,6,2009,2009,Male,M,2909,18378154,15.8,0.40%
California,6,2010,2010,Female,F,884,18736126,4.7,0.10%
California,6,2010,2010,Male,M,3029,18517830,16.4,0.50%
California,6,2011,2011,Female,F,951,18957740,5,0.10%
California,6,2011,2011,Male,M,3045,18719121,16.3,0.50%
California,6,2012,2012,Female,F,846,19126306,4.4,0.10%
California,6,2012,2012,Male,M,3047,18884768,16.1,0.50%
California,6,2013,2013,Female,F,943,19295514,4.9,0.10%
California,6,2013,2013,Male,M,3082,19039689,16.2,0.50%
California,6,2014,2014,Female,F,980,19468191,5,0.20%
California,6,2014,2014,Male,M,3234,19212619,16.8,0.50%
California,6,2015,2015,Female,F,993,19625528,5.1,0.20%
California,6,2015,2015,Male,M,3174,19368412,16.4,0.50%
California,6,2016,2016,Female,F,997,19756656,5,0.20%
California,6,2016,2016,Male,M,3297,19493361,16.9,0.50%
Colorado,8,1999,1999,Female,F,121,2101358,5.8,0.00%
Colorado,8,1999,1999,Male,M,453,2124660,21.3,0.10%
Colorado,8,2000,2000,Female,F,118,2135278,5.5,0.00%
Colorado,8,2000,2000,Male,M,495,2165983,22.9,0.10%
Colorado,8,2001,2001,Female,F,151,2195705,6.9,0.00%
Colorado,8,2001,2001,Male,M,571,2229982,25.6,0.10%
Colorado,8,2002,2002,Female,F,143,2228665,6.4,0.00%
Colorado,8,2002,2002,Male,M,584,2261741,25.8,0.10%
Colorado,8,2003,2003,Female,F,157,2253214,7,0.00%
Colorado,8,2003,2003,Male,M,571,2275518,25.1,0.10%
Colorado,8,2004,2004,Female,F,186,2274511,8.2,0.00%
Colorado,8,2004,2004,Male,M,611,2300502,26.6,0.10%
Colorado,8,2005,2005,Female,F,166,2308238,7.2,0.00%
Colorado,8,2005,2005,Male,M,634,2323650,27.3,0.10%
Colorado,8,2006,2006,Female,F,173,2352960,7.4,0.00%
Colorado,8,2006,2006,Male,M,557,2367463,23.5,0.10%
Colorado,8,2007,2007,Female,F,179,2396433,7.5,0.00%
Colorado,8,2007,2007,Male,M,632,2407435,26.3,0.10%
Colorado,8,2008,2008,Female,F,184,2439060,7.5,0.00%
Colorado,8,2008,2008,Male,M,619,2450670,25.3,0.10%
Colorado,8,2009,2009,Female,F,212,2480710,8.5,0.00%
Colorado,8,2009,2009,Male,M,729,2491485,29.3,0.10%
Colorado,8,2010,2010,Female,F,201,2508534,8,0.00%
Colorado,8,2010,2010,Male,M,664,2520662,26.3,0.10%
Colorado,8,2011,2011,Female,F,209,2553383,8.2,0.00%
Colorado,8,2011,2011,Male,M,704,2564977,27.4,0.10%
Colorado,8,2012,2012,Female,F,241,2588054,9.3,0.00%
Colorado,8,2012,2012,Male,M,811,2601813,31.2,0.10%
Colorado,8,2013,2013,Female,F,257,2626139,9.8,0.00%
Colorado,8,2013,2013,Male,M,750,2641464,28.4,0.10%
Colorado,8,2014,2014,Female,F,240,2664922,9,0.00%
Colorado,8,2014,2014,Male,M,843,2684726,31.4,0.10%
Colorado,8,2015,2015,Female,F,248,2711233,9.1,0.00%
Colorado,8,2015,2015,Male,M,845,2737586,30.9,0.10%
Colorado,8,2016,2016,Female,F,261,2754727,9.5,0.00%
Colorado,8,2016,2016,Male,M,907,2785818,32.6,0.10%
Connecticut,9,1999,1999,Female,F,57,1747148,3.3,0.00%
Connecticut,9,1999,1999,Male,M,217,1639253,13.2,0.00%
Connecticut,9,2000,2000,Female,F,61,1756246,3.5,0.00%
Connecticut,9,2000,2000,Male,M,243,1649319,14.7,0.00%
Connecticut,9,2001,2001,Female,F,52,1768959,2.9,0.00%
Connecticut,9,2001,2001,Male,M,231,1663876,13.9,0.00%
Connecticut,9,2002,2002,Female,F,54,1780500,3,0.00%
Connecticut,9,2002,2002,Male,M,206,1678249,12.3,0.00%
Connecticut,9,2003,2003,Female,F,66,1793468,3.7,0.00%
Connecticut,9,2003,2003,Male,M,206,1690868,12.2,0.00%
Connecticut,9,2004,2004,Female,F,64,1798078,3.6,0.00%
Connecticut,9,2004,2004,Male,M,230,1698016,13.5,0.00%
Connecticut,9,2005,2005,Female,F,64,1802068,3.6,0.00%
Connecticut,9,2005,2005,Male,M,231,1704888,13.5,0.00%
Connecticut,9,2006,2006,Female,F,60,1807675,3.3,0.00%
Connecticut,9,2006,2006,Male,M,232,1709785,13.6,0.00%
Connecticut,9,2007,2007,Female,F,58,1811617,3.2,0.00%
Connecticut,9,2007,2007,Male,M,213,1715653,12.4,0.00%
Connecticut,9,2008,2008,Female,F,70,1820749,3.8,0.00%
Connecticut,9,2008,2008,Male,M,245,1724830,14.2,0.00%
Connecticut,9,2009,2009,Female,F,79,1828779,4.3,0.00%
Connecticut,9,2009,2009,Male,M,237,1733028,13.7,0.00%
Connecticut,9,2010,2010,Female,F,74,1834483,4,0.00%
Connecticut,9,2010,2010,Male,M,279,1739614,16,0.00%
Connecticut,9,2011,2011,Female,F,79,1841018,4.3,0.00%
Connecticut,9,2011,2011,Male,M,291,1748875,16.6,0.00%
Connecticut,9,2012,2012,Female,F,92,1842402,5,0.00%
Connecticut,9,2012,2012,Male,M,276,1751393,15.8,0.00%
Connecticut,9,2013,2013,Female,F,73,1842705,4,0.00%
Connecticut,9,2013,2013,Male,M,257,1753298,14.7,0.00%
Connecticut,9,2014,2014,Female,F,103,1839703,5.6,0.00%
Connecticut,9,2014,2014,Male,M,276,1752170,15.8,0.00%
Connecticut,9,2015,2015,Female,F,103,1835498,5.6,0.00%
Connecticut,9,2015,2015,Male,M,281,1749232,16.1,0.00%
Connecticut,9,2016,2016,Female,F,115,1830837,6.3,0.00%
Connecticut,9,2016,2016,Male,M,282,1745615,16.2,0.00%
Delaware,10,1999,1999,Female,F,13,398732,3.3,0.00%
Delaware,10,1999,1999,Male,M,73,376258,19.4,0.00%
Delaware,10,2000,2000,Female,F,20,403059,5,0.00%
Delaware,10,2000,2000,Male,M,62,380541,16.3,0.00%
Delaware,10,2001,2001,Female,F,23,409349,5.6,0.00%
Delaware,10,2001,2001,Male,M,85,386350,22,0.00%
Delaware,10,2002,2002,Male,M,66,391517,16.9,0.00%
Delaware,10,2003,2003,Female,F,25,420802,5.9,0.00%
Delaware,10,2003,2003,Male,M,69,397201,17.4,0.00%
Delaware,10,2004,2004,Female,F,23,427320,5.4,0.00%
Delaware,10,2004,2004,Male,M,70,403483,17.3,0.00%
Delaware,10,2005,2005,Female,F,14,435227,3.2,0.00%
Delaware,10,2005,2005,Male,M,69,409923,16.8,0.00%
Delaware,10,2006,2006,Female,F,17,442766,3.8,0.00%
Delaware,10,2006,2006,Male,M,74,416502,17.8,0.00%
Delaware,10,2007,2007,Female,F,24,449398,5.3,0.00%
Delaware,10,2007,2007,Male,M,71,422351,16.8,0.00%
Delaware,10,2008,2008,Female,F,21,455481,4.6,0.00%
Delaware,10,2008,2008,Male,M,88,428393,20.5,0.00%
Delaware,10,2009,2009,Female,F,21,459795,4.6,0.00%
Delaware,10,2009,2009,Male,M,86,431935,19.9,0.00%
Delaware,10,2010,2010,Female,F,18,462995,3.9,0.00%
Delaware,10,2010,2010,Male,M,88,434939,20.2,0.00%
Delaware,10,2011,2011,Female,F,24,468363,5.1,0.00%
Delaware,10,2011,2011,Male,M,81,439561,18.4,0.00%
Delaware,10,2012,2012,Female,F,28,472858,5.9,0.00%
Delaware,10,2012,2012,Male,M,97,444135,21.8,0.00%
Delaware,10,2013,2013,Female,F,31,477451,6.5,0.00%
Delaware,10,2013,2013,Male,M,91,447944,20.3,0.00%
Delaware,10,2014,2014,Female,F,26,482334,5.4,0.00%
Delaware,10,2014,2014,Male,M,100,452614,22.1,0.00%
Delaware,10,2015,2015,Female,F,35,486960,7.2,0.00%
Delaware,10,2015,2015,Male,M,87,457116,19,0.00%
Delaware,10,2016,2016,Female,F,21,491395,4.3,0.00%
Delaware,10,2016,2016,Male,M,98,460670,21.3,0.00%
District of Columbia,11,1999,1999,Male,M,26,268416,9.7,0.00%
District of Columbia,11,2000,2000,Male,M,18,269366,6.7,0.00%
District of Columbia,11,2001,2001,Male,M,34,270764,12.6,0.00%
District of Columbia,11,2002,2002,Male,M,23,270012,8.5,0.00%
District of Columbia,11,2003,2003,Male,M,31,267895,11.6,0.00%
District of Columbia,11,2004,2004,Male,M,27,267470,10.1,0.00%
District of Columbia,11,2005,2005,Male,M,24,267523,9,0.00%
District of Columbia,11,2006,2006,Male,M,24,269359,8.9,0.00%
District of Columbia,11,2007,2007,Female,F,12,302949,4,0.00%
District of Columbia,11,2007,2007,Male,M,24,271455,8.8,0.00%
District of Columbia,11,2008,2008,Female,F,10,306265,3.3,0.00%
District of Columbia,11,2008,2008,Male,M,33,273971,12,0.00%
District of Columbia,11,2009,2009,Male,M,26,280400,9.3,0.00%
District of Columbia,11,2010,2010,Male,M,33,284222,11.6,0.00%
District of Columbia,11,2011,2011,Female,F,16,326728,4.9,0.00%
District of Columbia,11,2011,2011,Male,M,21,293749,7.1,0.00%
District of Columbia,11,2012,2012,Male,M,30,300894,10,0.00%
District of Columbia,11,2013,2013,Male,M,30,308021,9.7,0.00%
District of Columbia,11,2014,2014,Female,F,13,345936,3.8,0.00%
District of Columbia,11,2014,2014,Male,M,39,313069,12.5,0.00%
District of Columbia,11,2015,2015,Male,M,29,318036,9.1,0.00%
District of Columbia,11,2016,2016,Male,M,33,323230,10.2,0.00%
Florida,12,1999,1999,Female,F,448,8073847,5.5,0.10%
Florida,12,1999,1999,Male,M,1581,7685574,20.6,0.20%
Florida,12,2000,2000,Female,F,421,8184663,5.1,0.10%
Florida,12,2000,2000,Male,M,1665,7797715,21.4,0.30%
Florida,12,2001,2001,Female,F,512,8372776,6.1,0.10%
Florida,12,2001,2001,Male,M,1802,7984190,22.6,0.30%
Florida,12,2002,2002,Female,F,520,8541734,6.1,0.10%
Florida,12,2002,2002,Male,M,1818,8147636,22.3,0.30%
Florida,12,2003,2003,Female,F,497,8697573,5.7,0.10%
Florida,12,2003,2003,Male,M,1800,8306512,21.7,0.30%
Florida,12,2004,2004,Female,F,589,8902447,6.6,0.10%
Florida,12,2004,2004,Male,M,1800,8512871,21.1,0.30%
Florida,12,2005,2005,Female,F,578,9117950,6.3,0.10%
Florida,12,2005,2005,Male,M,1769,8724088,20.3,0.30%
Florida,12,2006,2006,Female,F,561,9280080,6,0.10%
Florida,12,2006,2006,Male,M,1879,8886910,21.1,0.30%
Florida,12,2007,2007,Female,F,586,9378587,6.2,0.10%
Florida,12,2007,2007,Male,M,2001,8989255,22.3,0.30%
Florida,12,2008,2008,Female,F,618,9465279,6.5,0.10%
Florida,12,2008,2008,Male,M,2122,9062026,23.4,0.30%
Florida,12,2009,2009,Female,F,619,9534289,6.5,0.10%
Florida,12,2009,2009,Male,M,2239,9118355,24.6,0.30%
Florida,12,2010,2010,Female,F,627,9611955,6.5,0.10%
Florida,12,2010,2010,Male,M,2162,9189355,23.5,0.30%
Florida,12,2011,2011,Female,F,628,9760894,6.4,0.10%
Florida,12,2011,2011,Male,M,2252,9336058,24.1,0.30%
Florida,12,2012,2012,Female,F,741,9889174,7.5,0.10%
Florida,12,2012,2012,Male,M,2261,9454982,23.9,0.30%
Florida,12,2013,2013,Female,F,691,10009629,6.9,0.10%
Florida,12,2013,2013,Male,M,2237,9572393,23.4,0.30%
Florida,12,2014,2014,Female,F,707,10167970,7,0.10%
Florida,12,2014,2014,Male,M,2328,9720771,23.9,0.40%
Florida,12,2015,2015,Female,F,760,10351307,7.3,0.10%
Florida,12,2015,2015,Male,M,2445,9893607,24.7,0.40%
Florida,12,2016,2016,Female,F,786,10542288,7.5,0.10%
Florida,12,2016,2016,Male,M,2357,10070151,23.4,0.40%
Georgia,13,1999,1999,Female,F,174,4096031,4.2,0.00%
Georgia,13,1999,1999,Male,M,699,3949934,17.7,0.10%
Georgia,13,2000,2000,Female,F,181,4159340,4.4,0.00%
Georgia,13,2000,2000,Male,M,666,4027113,16.5,0.10%
Georgia,13,2001,2001,Female,F,182,4256162,4.3,0.00%
Georgia,13,2001,2001,Male,M,753,4120876,18.3,0.10%
Georgia,13,2002,2002,Female,F,177,4327934,4.1,0.00%
Georgia,13,2002,2002,Male,M,732,4180322,17.5,0.10%
Georgia,13,2003,2003,Female,F,175,4394952,4,0.00%
Georgia,13,2003,2003,Male,M,797,4227841,18.9,0.10%
Georgia,13,2004,2004,Female,F,200,4463524,4.5,0.00%
Georgia,13,2004,2004,Male,M,773,4305728,18,0.10%
Georgia,13,2005,2005,Female,F,179,4555263,3.9,0.00%
Georgia,13,2005,2005,Male,M,745,4370659,17,0.10%
Georgia,13,2006,2006,Female,F,193,4670606,4.1,0.00%
Georgia,13,2006,2006,Male,M,730,4485207,16.3,0.10%
Georgia,13,2007,2007,Female,F,196,4777572,4.1,0.00%
Georgia,13,2007,2007,Male,M,801,4572416,17.5,0.10%
Georgia,13,2008,2008,Female,F,221,4856984,4.6,0.00%
Georgia,13,2008,2008,Male,M,760,4647859,16.4,0.10%
Georgia,13,2009,2009,Female,F,248,4917756,5,0.00%
Georgia,13,2009,2009,Male,M,886,4703090,18.8,0.10%
Georgia,13,2010,2010,Female,F,241,4958482,4.9,0.00%
Georgia,13,2010,2010,Male,M,892,4729171,18.9,0.10%
Georgia,13,2011,2011,Female,F,248,5019295,4.9,0.00%
Georgia,13,2011,2011,Male,M,909,4792315,19,0.10%
Georgia,13,2012,2012,Female,F,265,5071773,5.2,0.00%
Georgia,13,2012,2012,Male,M,903,4842895,18.6,0.10%
Georgia,13,2013,2013,Female,F,270,5112405,5.3,0.00%
Georgia,13,2013,2013,Male,M,942,4872533,19.3,0.10%
Georgia,13,2014,2014,Female,F,296,5168814,5.7,0.00%
Georgia,13,2014,2014,Male,M,999,4918417,20.3,0.20%
Georgia,13,2015,2015,Female,F,311,5229726,5.9,0.00%
Georgia,13,2015,2015,Male,M,1006,4969672,20.2,0.20%
Georgia,13,2016,2016,Female,F,311,5289906,5.9,0.00%
Georgia,13,2016,2016,Male,M,1098,5020465,21.9,0.20%
Hawaii,15,1999,1999,Female,F,29,601830,4.8,0.00%
Hawaii,15,1999,1999,Male,M,107,608470,17.6,0.00%
Hawaii,15,2000,2000,Female,F,26,602866,4.3,0.00%
Hawaii,15,2000,2000,Male,M,111,608671,18.2,0.00%
Hawaii,15,2001,2001,Female,F,33,609189,5.4,0.00%
